"Year","AphiaID","Species.Latin.Name","Area","Country","AMS.Catch.TLW.","BMS.Catch.TLW."
2018,127150,"Scophthalmus rhombus","27_4_B","FR",1.989,NA
2018,127150,"Scophthalmus rhombus","27_4_C","FR",4.389,NA
2018,127150,"Scophthalmus rhombus","27_7_B","FR",0.144,NA
2018,127150,"Scophthalmus rhombus","27_7_C_2","FR",0.002,NA
2018,127150,"Scophthalmus rhombus","27_7_D","FR",55.885,NA
2018,127150,"Scophthalmus rhombus","27_7_E","FR",224.385,NA
2018,127150,"Scophthalmus rhombus","27_7_F","FR",15.78,NA
2018,127150,"Scophthalmus rhombus","27_7_G","FR",7.517,NA
2018,127150,"Scophthalmus rhombus","27_7_H","FR",42.448,NA
2018,127150,"Scophthalmus rhombus","27_7_J_2","FR",1.32,NA
2018,127150,"Scophthalmus rhombus","27_7_K_1","FR",0.004,NA
2018,127150,"Scophthalmus rhombus","27_7_K_2","FR",0.061,NA
2018,127150,"Scophthalmus rhombus","27_8_A","FR",86.35,NA
2018,127150,"Scophthalmus rhombus","27_8_B","FR",34.918,NA
2018,127150,"Scophthalmus rhombus","27_8_C","FR",0.021,NA
2018,127150,"Scophthalmus rhombus","27_8_D_2","FR",0.245,NA
2018,127149,"Scophthalmus maximus","27_10_A_2","FR",0.101,NA
2018,127149,"Scophthalmus maximus","27_12_C","FR",0.006,NA
2018,127149,"Scophthalmus maximus","27_2_A_1","FR",0.047,NA
2018,127149,"Scophthalmus maximus","27_4_B","FR",10.23,NA
2018,127149,"Scophthalmus maximus","27_4_C","FR",16.569,NA
2018,127149,"Scophthalmus maximus","27_6_A","FR",0.104,NA
2018,127149,"Scophthalmus maximus","27_7_B","FR",1.998,NA
2018,127149,"Scophthalmus maximus","27_7_C_2","FR",0.878,NA
2018,127149,"Scophthalmus maximus","27_7_D","FR",197.006,NA
2018,127149,"Scophthalmus maximus","27_7_E","FR",170.151,NA
2018,127149,"Scophthalmus maximus","27_7_F","FR",12.705,NA
2018,127149,"Scophthalmus maximus","27_7_G","FR",18.51,NA
2018,127149,"Scophthalmus maximus","27_7_H","FR",69.942,NA
2018,127149,"Scophthalmus maximus","27_7_J_2","FR",8.109,NA
2018,127149,"Scophthalmus maximus","27_7_K_1","FR",0.004,NA
2018,127149,"Scophthalmus maximus","27_7_K_2","FR",0.048,NA
2018,127149,"Scophthalmus maximus","27_8_A","FR",93.681,NA
2018,127149,"Scophthalmus maximus","27_8_B","FR",41.192,NA
2018,127149,"Scophthalmus maximus","27_8_C","FR",0.061,NA
2018,127149,"Scophthalmus maximus","27_8_D_2","FR",2.579,NA
2018,127160,"Solea solea","27_10_A_2","FR",0.782,NA
2018,127160,"Solea solea","27_12_C","FR",0.002,NA
2018,127160,"Solea solea","27_2_A_1","FR",0.081,NA
2018,127160,"Solea solea","27_4_B","FR",1.666,NA
2018,127160,"Solea solea","27_4_C","FR",429.877,NA
2018,127160,"Solea solea","27_6_A","FR",0.005,NA
2018,127160,"Solea solea","27_7_A","FR",0.001,NA
2018,127160,"Solea solea","27_7_B","FR",2.381,NA
2018,127160,"Solea solea","27_7_C_2","FR",0.12,NA
2018,127160,"Solea solea","27_7_D","FR",1265.26,NA
2018,127160,"Solea solea","27_7_E","FR",216.604,NA
2018,127160,"Solea solea","27_7_F","FR",20.103,NA
2018,127160,"Solea solea","27_7_G","FR",24.004,NA
2018,127160,"Solea solea","27_7_H","FR",84.328,NA
2018,127160,"Solea solea","27_7_J_2","FR",6.431,NA
2018,127160,"Solea solea","27_7_K_1","FR",0.001,NA
2018,127160,"Solea solea","27_7_K_2","FR",0.261,NA
2018,127160,"Solea solea","27_8_A","FR",1816.7,NA
2018,127160,"Solea solea","27_8_B","FR",1348.1,NA
2018,127160,"Solea solea","27_8_C","FR",0.39,NA
2018,127160,"Solea solea","27_8_D_1","FR",0.003,NA
2018,127160,"Solea solea","27_8_D_2","FR",1.106,NA
2018,127186,"Salmo salar","27_4_C","FR",0.001,NA
2018,127186,"Salmo salar","27_7_D","FR",0.461,NA
2018,127186,"Salmo salar","27_7_E","FR",0.133,NA
2018,127186,"Salmo salar","27_7_H","FR",0.002,NA
2018,127186,"Salmo salar","27_8_A","FR",0.225,NA
2018,127186,"Salmo salar","27_8_B","FR",4.519,NA
2018,127187,"Salmo trutta","27_7_D","FR",0.03,NA
2018,127187,"Salmo trutta","27_7_E","FR",0.077,NA
2018,127187,"Salmo trutta","27_8_A","FR",0.01,NA
2018,127187,"Salmo trutta","27_8_B","FR",3.455,NA
2018,127259,"Chelidonichthys cuculus","27_12_C","FR",0.057,NA
2018,127259,"Chelidonichthys cuculus","27_4_A","FR",0.021,NA
2018,127259,"Chelidonichthys cuculus","27_4_B","FR",0.067,NA
2018,127259,"Chelidonichthys cuculus","27_4_C","FR",22.632,NA
2018,127259,"Chelidonichthys cuculus","27_5_B_1_B","FR",0.006,NA
2018,127259,"Chelidonichthys cuculus","27_6_A","FR",0.413,NA
2018,127259,"Chelidonichthys cuculus","27_7_B","FR",0.02,NA
2018,127259,"Chelidonichthys cuculus","27_7_C_2","FR",0.435,NA
2018,127259,"Chelidonichthys cuculus","27_7_D","FR",447.553,NA
2018,127259,"Chelidonichthys cuculus","27_7_E","FR",1622.45,NA
2018,127259,"Chelidonichthys cuculus","27_7_F","FR",123.618,NA
2018,127259,"Chelidonichthys cuculus","27_7_G","FR",12.224,NA
2018,127259,"Chelidonichthys cuculus","27_7_H","FR",628.202,NA
2018,127259,"Chelidonichthys cuculus","27_7_J_2","FR",2.491,NA
2018,127259,"Chelidonichthys cuculus","27_7_K_2","FR",0.01,NA
2018,127259,"Chelidonichthys cuculus","27_8_A","FR",65.597,NA
2018,127259,"Chelidonichthys cuculus","27_8_B","FR",40.529,NA
2018,127259,"Chelidonichthys cuculus","27_8_C","FR",0.069,NA
2018,127259,"Chelidonichthys cuculus","27_8_D_2","FR",1.597,NA
2018,127419,"Capros aper","27_6_A","FR",0.544,NA
2018,127419,"Capros aper","27_7_B","FR",7.548,NA
2018,127419,"Capros aper","27_7_H","FR",1.952,NA
2018,127419,"Capros aper","27_7_J_2","FR",0.056,NA
2018,127419,"Capros aper","27_8_A","FR",1.835,NA
2018,127419,"Capros aper","27_8_D_2","FR",0.002,NA
2018,150637,"Eutrigla gurnardus","27_4_B","FR",2.661,NA
2018,150637,"Eutrigla gurnardus","27_4_C","FR",11.123,NA
2018,150637,"Eutrigla gurnardus","27_6_A","FR",0.176,NA
2018,150637,"Eutrigla gurnardus","27_7_B","FR",1.265,NA
2018,150637,"Eutrigla gurnardus","27_7_C_2","FR",0.235,NA
2018,150637,"Eutrigla gurnardus","27_7_D","FR",6.37,NA
2018,150637,"Eutrigla gurnardus","27_7_E","FR",18.061,NA
2018,150637,"Eutrigla gurnardus","27_7_F","FR",7.644,NA
2018,150637,"Eutrigla gurnardus","27_7_G","FR",4.949,NA
2018,150637,"Eutrigla gurnardus","27_7_H","FR",19.783,NA
2018,150637,"Eutrigla gurnardus","27_7_J_2","FR",1.081,NA
2018,150637,"Eutrigla gurnardus","27_7_K_2","FR",0.025,NA
2018,150637,"Eutrigla gurnardus","27_8_A","FR",151.298,NA
2018,150637,"Eutrigla gurnardus","27_8_B","FR",58.801,NA
2018,150637,"Eutrigla gurnardus","27_8_C","FR",0.059,NA
2018,150637,"Eutrigla gurnardus","27_8_D_2","FR",0.899,NA
2018,158960,"Coryphaenoides rupestris","27_2_A_2","FR",0.019,NA
2018,158960,"Coryphaenoides rupestris","27_4_A","FR",0.051,NA
2018,158960,"Coryphaenoides rupestris","27_5_B_1_B","FR",6.186,NA
2018,158960,"Coryphaenoides rupestris","27_6_A","FR",164.116,NA
2018,158960,"Coryphaenoides rupestris","27_7_B","FR",0.01,NA
2018,158960,"Coryphaenoides rupestris","27_7_E","FR",0.436,NA
2018,158960,"Coryphaenoides rupestris","27_7_G","FR",0.229,NA
2018,158960,"Coryphaenoides rupestris","27_7_H","FR",1.351,NA
2018,158960,"Coryphaenoides rupestris","27_7_J_2","FR",1.192,NA
2018,158960,"Coryphaenoides rupestris","27_8_A","FR",0.006,NA
2018,158960,"Coryphaenoides rupestris","27_8_D_2","FR",0.001,NA
2018,367297,"Raja brachyura","27_4_C","FR",0.32,NA
2018,367297,"Raja brachyura","27_5_B_1_B","FR",0.02,NA
2018,367297,"Raja brachyura","27_5_B_2","FR",0.001,NA
2018,367297,"Raja brachyura","27_6_A","FR",1.221,NA
2018,367297,"Raja brachyura","27_7_B","FR",0.001,NA
2018,367297,"Raja brachyura","27_7_C_2","FR",0.059,NA
2018,367297,"Raja brachyura","27_7_D","FR",43.585,NA
2018,367297,"Raja brachyura","27_7_E","FR",395.073,NA
2018,367297,"Raja brachyura","27_7_F","FR",90.963,NA
2018,367297,"Raja brachyura","27_7_G","FR",82.734,NA
2018,367297,"Raja brachyura","27_7_H","FR",58.449,NA
2018,367297,"Raja brachyura","27_7_J_2","FR",0.809,NA
2018,367297,"Raja brachyura","27_7_K_2","FR",0.002,NA
2018,367297,"Raja brachyura","27_8_A","FR",152.625,NA
2018,367297,"Raja brachyura","27_8_B","FR",1.06,NA
2018,367297,"Raja brachyura","27_8_D_2","FR",0.1,NA
2018,105815,"Scyliorhinus stellaris","27_12_C","FR",0.023,NA
2018,105815,"Scyliorhinus stellaris","27_4_B","FR",0.012,NA
2018,105815,"Scyliorhinus stellaris","27_4_C","FR",0.223,NA
2018,105815,"Scyliorhinus stellaris","27_7_B","FR",0.026,NA
2018,105815,"Scyliorhinus stellaris","27_7_D","FR",191.014,NA
2018,105815,"Scyliorhinus stellaris","27_7_E","FR",148.976,NA
2018,105815,"Scyliorhinus stellaris","27_7_F","FR",34.087,NA
2018,105815,"Scyliorhinus stellaris","27_7_G","FR",75.926,NA
2018,105815,"Scyliorhinus stellaris","27_7_H","FR",11.654,NA
2018,105815,"Scyliorhinus stellaris","27_7_J_2","FR",0.025,NA
2018,105815,"Scyliorhinus stellaris","27_7_K_1","FR",0.005,NA
2018,105815,"Scyliorhinus stellaris","27_8_A","FR",1.256,NA
2018,105815,"Scyliorhinus stellaris","27_8_B","FR",0.169,NA
2018,126472,"Macrourus berglax","27_2_A_2","FR",0.097,NA
2018,126472,"Macrourus berglax","27_4_A","FR",0.139,NA
2018,126472,"Macrourus berglax","27_5_B_1_B","FR",0.299,NA
2018,126472,"Macrourus berglax","27_5_B_2","FR",0.014,NA
2018,126472,"Macrourus berglax","27_6_A","FR",3.102,NA
2018,126472,"Macrourus berglax","27_7_C_2","FR",0.002,NA
2018,126472,"Macrourus berglax","27_7_H","FR",0.033,NA
2018,126472,"Macrourus berglax","27_7_J_2","FR",3.93,NA
2018,126472,"Macrourus berglax","27_7_K_2","FR",0.026,NA
2018,126472,"Macrourus berglax","27_8_A","FR",0.053,NA
2018,126472,"Macrourus berglax","27_8_C","FR",0.13,NA
2018,126472,"Macrourus berglax","27_8_D_2","FR",0.037,NA
2018,105729,"Scyliorhinus","27_10_A_2","FR",0.185,NA
2018,105729,"Scyliorhinus","27_4_C","FR",7.225,NA
2018,105729,"Scyliorhinus","27_7_D","FR",92.444,NA
2018,105729,"Scyliorhinus","27_7_E","FR",65.936,NA
2018,105729,"Scyliorhinus","27_7_F","FR",0.373,NA
2018,105729,"Scyliorhinus","27_7_G","FR",0.858,NA
2018,105729,"Scyliorhinus","27_7_H","FR",11.826,NA
2018,105729,"Scyliorhinus","27_7_J_2","FR",0.518,NA
2018,105729,"Scyliorhinus","27_8_A","FR",11.689,NA
2018,105729,"Scyliorhinus","27_8_B","FR",4.355,NA
2018,126175,"Sebastes","27_1_B","FR",27.914,NA
2018,126175,"Sebastes","27_2_A_2","FR",56.081,NA
2018,126175,"Sebastes","27_2_B_2","FR",19.714,NA
2018,126175,"Sebastes","27_4_A","FR",4.187,NA
2018,126175,"Sebastes","27_4_C","FR",0.001,NA
2018,126175,"Sebastes","27_5_B_2","FR",0.649,NA
2018,126175,"Sebastes","27_6_A","FR",58.675,NA
2018,126175,"Sebastes","27_7_B","FR",0.007,NA
2018,126175,"Sebastes","27_7_C_2","FR",0.265,NA
2018,126175,"Sebastes","27_7_D","FR",2.2,NA
2018,126175,"Sebastes","27_7_G","FR",0.016,NA
2018,126175,"Sebastes","27_7_H","FR",0.002,NA
2018,126175,"Sebastes","27_7_J_2","FR",0.928,NA
2018,126175,"Sebastes","27_7_K_2","FR",1.048,NA
2018,126175,"Sebastes","27_8_A","FR",0.831,NA
2018,126175,"Sebastes","27_8_B","FR",1.595,NA
2018,126175,"Sebastes","27_8_C","FR",0.089,NA
2018,126175,"Sebastes","27_8_D_2","FR",0.308,NA
2018,105896,"Rostroraja alba","27_4_A","FR",0.003,NA
2018,105896,"Rostroraja alba","27_4_C","FR",0.005,NA
2018,105896,"Rostroraja alba","27_5_B_1_B","FR",0.135,NA
2018,105896,"Rostroraja alba","27_5_B_2","FR",0.003,NA
2018,105896,"Rostroraja alba","27_6_A","FR",0.871,NA
2018,105896,"Rostroraja alba","27_7_D","FR",4.702,NA
2018,105896,"Rostroraja alba","27_7_E","FR",0.253,NA
2018,105896,"Rostroraja alba","27_7_H","FR",0.193,NA
2018,105896,"Rostroraja alba","27_8_A","FR",0.07,NA
2018,105732,"Mustelus","27_10_A_2","FR",0.207,NA
2018,105732,"Mustelus","27_12_C","FR",0.004,NA
2018,105732,"Mustelus","27_2_A_1","FR",0.202,NA
2018,105732,"Mustelus","27_4_B","FR",1.554,NA
2018,105732,"Mustelus","27_4_C","FR",36.409,NA
2018,105732,"Mustelus","27_6_A","FR",0.246,NA
2018,105732,"Mustelus","27_7_B","FR",0.116,NA
2018,105732,"Mustelus","27_7_C_2","FR",0.002,NA
2018,105732,"Mustelus","27_7_D","FR",1117.62,NA
2018,105732,"Mustelus","27_7_E","FR",909.999,NA
2018,105732,"Mustelus","27_7_F","FR",67.469,NA
2018,105732,"Mustelus","27_7_G","FR",38.473,NA
2018,105732,"Mustelus","27_7_H","FR",257.038,NA
2018,105732,"Mustelus","27_7_J_2","FR",5.281,NA
2018,105732,"Mustelus","27_7_K_1","FR",0.003,NA
2018,105732,"Mustelus","27_7_K_2","FR",0.125,NA
2018,105732,"Mustelus","27_8_A","FR",595.091,NA
2018,105732,"Mustelus","27_8_B","FR",89.028,NA
2018,105732,"Mustelus","27_8_C","FR",0.1,NA
2018,105732,"Mustelus","27_8_D_2","FR",6.189,NA
2018,125946,"Trachurus","27_2_A_2","FR",0.001,NA
2018,125946,"Trachurus","27_4_A","FR",2.3,NA
2018,125946,"Trachurus","27_4_B","FR",0.354,NA
2018,125946,"Trachurus","27_4_C","FR",112.725,NA
2018,125946,"Trachurus","27_6_A","FR",197.428,NA
2018,125946,"Trachurus","27_7_B","FR",287.65,NA
2018,125946,"Trachurus","27_7_C_2","FR",0.864,NA
2018,125946,"Trachurus","27_7_D","FR",1335.35,NA
2018,125946,"Trachurus","27_7_E","FR",448.077,NA
2018,125946,"Trachurus","27_7_F","FR",92.832,NA
2018,125946,"Trachurus","27_7_G","FR",0.537,NA
2018,125946,"Trachurus","27_7_H","FR",208.756,NA
2018,125946,"Trachurus","27_7_J_2","FR",20.136,NA
2018,125946,"Trachurus","27_7_K_2","FR",0.366,NA
2018,125946,"Trachurus","27_8_A","FR",2386.62,NA
2018,125946,"Trachurus","27_8_B","FR",434.388,NA
2018,125946,"Trachurus","27_8_C","FR",1.303,NA
2018,125946,"Trachurus","27_8_D_2","FR",3.921,NA
2018,125493,"Lophiidae","27_2_A_2","FR",2.57,NA
2018,125493,"Lophiidae","27_4_A","FR",141.314,NA
2018,125493,"Lophiidae","27_4_B","FR",0.232,NA
2018,125493,"Lophiidae","27_4_C","FR",0.139,NA
2018,125493,"Lophiidae","27_5_B_1_B","FR",7.152,NA
2018,125493,"Lophiidae","27_5_B_2","FR",0.176,NA
2018,125493,"Lophiidae","27_6_A","FR",1286.92,NA
2018,125493,"Lophiidae","27_7_A","FR",0.002,NA
2018,125493,"Lophiidae","27_7_B","FR",926.703,NA
2018,125493,"Lophiidae","27_7_C_2","FR",1062.74,NA
2018,125493,"Lophiidae","27_7_D","FR",24.91,NA
2018,125493,"Lophiidae","27_7_E","FR",2395.88,NA
2018,125493,"Lophiidae","27_7_F","FR",196.24,NA
2018,125493,"Lophiidae","27_7_G","FR",666.13,NA
2018,125493,"Lophiidae","27_7_H","FR",3590.11,NA
2018,125493,"Lophiidae","27_7_J_2","FR",4737.93,NA
2018,125493,"Lophiidae","27_7_K_1","FR",0.111,NA
2018,125493,"Lophiidae","27_7_K_2","FR",311.117,NA
2018,125493,"Lophiidae","27_8_A","FR",4185.38,NA
2018,125493,"Lophiidae","27_8_B","FR",1108.4,NA
2018,125493,"Lophiidae","27_8_C","FR",28.669,NA
2018,125493,"Lophiidae","27_8_D_1","FR",0.082,NA
2018,125493,"Lophiidae","27_8_D_2","FR",421.759,NA
2018,125493,"Lophiidae","27_8_E_2","FR",0.637,NA
2018,125493,"Lophiidae","27_9_A","FR",0.02,NA
2018,105801,"Prionace glauca","27_10_A_1","PT",898,NA
2018,105801,"Prionace glauca","27_10_A_2","PT",1170,NA
2018,105801,"Prionace glauca","27_10_B","PT",406,NA
2018,105801,"Prionace glauca","27_12_C","PT",70,NA
2018,105801,"Prionace glauca","27_7_G","PT",32,NA
2018,105801,"Prionace glauca","27_7_H","PT",14,NA
2018,105801,"Prionace glauca","27_7_J_2","PT",79,NA
2018,105801,"Prionace glauca","27_8_C","PT",26,NA
2018,105801,"Prionace glauca","27_8_D_2","PT",20,NA
2018,105801,"Prionace glauca","27_8_E_1","PT",43,NA
2018,105801,"Prionace glauca","27_8_E_2","PT",9,NA
2018,105801,"Prionace glauca","27_9_A","PT",593,NA
2018,105801,"Prionace glauca","27_9_B_1","PT",205,NA
2018,105801,"Prionace glauca","27_9_B_2","PT",79,NA
2018,105814,"Scyliorhinus canicula","27_8_C","PT",1,NA
2018,105814,"Scyliorhinus canicula","27_9_A","PT",11,NA
2018,105820,"Galeorhinus galeus","27_10_A_2","PT",41,NA
2018,105839,"Isurus oxyrinchus","27_10_A_1","PT",50,NA
2018,105839,"Isurus oxyrinchus","27_10_A_2","PT",49,NA
2018,105839,"Isurus oxyrinchus","27_10_B","PT",28,NA
2018,105839,"Isurus oxyrinchus","27_12_C","PT",3,NA
2018,105839,"Isurus oxyrinchus","27_8_C","PT",1,NA
2018,105839,"Isurus oxyrinchus","27_8_D_2","PT",1,NA
2018,105839,"Isurus oxyrinchus","27_8_E_1","PT",1,NA
2018,105839,"Isurus oxyrinchus","27_8_E_2","PT",1,NA
2018,105839,"Isurus oxyrinchus","27_9_A","PT",36,NA
2018,105839,"Isurus oxyrinchus","27_9_B_1","PT",8,NA
2018,105839,"Isurus oxyrinchus","27_9_B_2","PT",7,NA
2018,105873,"Leucoraja circularis","27_9_A","PT",9,NA
2018,105876,"Leucoraja naevus","27_9_A","PT",12,NA
2018,105883,"Raja clavata","27_10_A_2","PT",60,NA
2018,105883,"Raja clavata","27_9_A","PT",785,NA
2018,105885,"Raja microocellata","27_9_A","PT",57,NA
2018,105887,"Raja montagui","27_9_A","PT",70,NA
2018,105891,"Raja undulata","27_9_A","PT",37,NA
2018,105901,"Centrophorus squamosus","27_9_A","PT",2,NA
2018,105907,"Centroscymnus coelolepis","27_9_A","PT",2,NA
2018,105923,"Squalus acanthias","27_9_A","PT",1,NA
2018,107254,"Nephrops norvegicus","27_9_A","PT",256,NA
2018,125909,"Ammodytes","27_9_A","PT",20,NA
2018,126122,"Lepidorhombus","27_8_C","PT",5,NA
2018,126122,"Lepidorhombus","27_9_A","PT",13,NA
2018,126281,"Anguilla anguilla","27_9_A","PT",6,NA
2018,126421,"Sardina pilchardus","27_10_A_2","PT",24,NA
2018,126421,"Sardina pilchardus","27_9_A","PT",9875,NA
2018,126426,"Engraulis encrasicolus","27_9_A","PT",8322,NA
2018,126436,"Gadus morhua","27_1_B","PT",388,NA
2018,126436,"Gadus morhua","27_2_A_2","PT",2162,NA
2018,126436,"Gadus morhua","27_2_B_2","PT",122,NA
2018,126436,"Gadus morhua","27_9_A","PT",4,NA
2018,126437,"Melanogrammus aeglefinus","27_1_B","PT",5,NA
2018,126437,"Melanogrammus aeglefinus","27_2_A_2","PT",65,NA
2018,126437,"Melanogrammus aeglefinus","27_2_B_2","PT",11,NA
2018,126438,"Merlangius merlangus","27_9_A","PT",14,NA
2018,126439,"Micromesistius poutassou","27_8_C","PT",1647,NA
2018,126439,"Micromesistius poutassou","27_9_A","PT",2073,NA
2018,126440,"Pollachius pollachius","27_9_A","PT",34,NA
2018,126441,"Pollachius virens","27_1_B","PT",2,NA
2018,126441,"Pollachius virens","27_2_A_2","PT",49,NA
2018,126441,"Pollachius virens","27_9_A","PT",4,NA
2018,126484,"Merluccius merluccius","27_8_C","PT",33,NA
2018,126484,"Merluccius merluccius","27_9_A","PT",1671,NA
2018,126501,"Phycis blennoides","27_10_A_2","PT",14,NA
2018,126501,"Phycis blennoides","27_9_A","PT",12,NA
2018,126554,"Lophius budegassa","27_8_C","PT",1,NA
2018,126554,"Lophius budegassa","27_9_A","PT",215,NA
2018,126555,"Lophius piscatorius","27_10_A_2","PT",4,NA
2018,126555,"Lophius piscatorius","27_8_C","PT",1,NA
2018,126555,"Lophius piscatorius","27_9_A","PT",198,NA
2018,126821,"Trachurus picturatus","27_10_A_2","PT",827,NA
2018,126821,"Trachurus picturatus","27_8_C","PT",3,NA
2018,126821,"Trachurus picturatus","27_9_A","PT",2692,NA
2018,126822,"Trachurus trachurus","27_8_B","PT",2,NA
2018,126822,"Trachurus trachurus","27_8_C","PT",192,NA
2018,126822,"Trachurus trachurus","27_9_A","PT",16328,NA
2018,126975,"Dicentrarchus labrax","27_9_A","PT",500,NA
2018,126986,"Mullus surmuletus","27_10_A_2","PT",13,NA
2018,126986,"Mullus surmuletus","27_9_A","PT",154,NA
2018,127023,"Scomber scombrus","27_8_B","PT",102,NA
2018,127023,"Scomber scombrus","27_8_C","PT",3639,NA
2018,127023,"Scomber scombrus","27_9_A","PT",1048,NA
2018,127059,"Pagellus bogaraveo","27_10_A_2","PT",442,NA
2018,127059,"Pagellus bogaraveo","27_9_A","PT",66,NA
2018,127085,"Aphanopus carbo","27_10_A_2","PT",12,NA
2018,127085,"Aphanopus carbo","27_9_A","PT",1757,NA
2018,127136,"Glyptocephalus cynoglossus","27_9_A","PT",8,NA
2018,127141,"Platichthys flesus","27_9_A","PT",34,NA
2018,127143,"Pleuronectes platessa","27_9_A","PT",39,NA
2018,127144,"Reinhardtius hippoglossoides","27_1_B","PT",1,NA
2018,127144,"Reinhardtius hippoglossoides","27_2_A_2","PT",5,NA
2018,127145,"Lepidorhombus boscii","27_9_A","PT",23,NA
2018,127146,"Lepidorhombus whiffiagonis","27_9_A","PT",42,NA
2018,127150,"Scophthalmus rhombus","27_9_A","PT",54,NA
2018,127149,"Scophthalmus maximus","27_9_A","PT",71,NA
2018,127160,"Solea solea","27_9_A","PT",416,NA
2018,127187,"Salmo trutta","27_9_A","PT",1,NA
2018,127254,"Sebastes mentella","27_2_A_2","PT",389,NA
2018,127259,"Chelidonichthys cuculus","27_10_A_2","PT",1,NA
2018,127259,"Chelidonichthys cuculus","27_9_A","PT",113,NA
2018,127419,"Capros aper","27_8_C","PT",1,NA
2018,367297,"Raja brachyura","27_9_A","PT",164,NA
2018,105815,"Scyliorhinus stellaris","27_9_A","PT",553,NA
2018,126394,"Beryx decadactylus","27_10_A_2","PT",50,NA
2018,126394,"Beryx decadactylus","27_9_A","PT",21,NA
2018,126395,"Beryx splendens","27_10_A_2","PT",107,NA
2018,126395,"Beryx splendens","27_9_A","PT",9,NA
2018,125802,"Lophius","27_9_A","PT",1,NA
2018,105729,"Scyliorhinus","27_9_A","PT",87,NA
2018,126175,"Sebastes","27_1_B","PT",3,NA
2018,126175,"Sebastes","27_9_A","PT",2,NA
2018,151324,"Sebastes norvegicus","27_9_A","PT",6,NA
2018,126281,"Anguilla anguilla","27_3_D_29","FI",7.005,NA
2018,126281,"Anguilla anguilla","27_3_D_30","FI",0.003,NA
2018,126281,"Anguilla anguilla","27_3_D_32","FI",1.056,NA
2018,126417,"Clupea harengus","27_3_D_24","FI",0.536,NA
2018,126417,"Clupea harengus","27_3_D_25","FI",729.255,NA
2018,126417,"Clupea harengus","27_3_D_26","FI",3655.41,NA
2018,126417,"Clupea harengus","27_3_D_27","FI",919.119,NA
2018,126417,"Clupea harengus","27_3_D_28_2","FI",4518.04,NA
2018,126417,"Clupea harengus","27_3_D_29","FI",28262.7,NA
2018,126417,"Clupea harengus","27_3_D_30","FI",78917.8,NA
2018,126417,"Clupea harengus","27_3_D_31","FI",2118.11,NA
2018,126417,"Clupea harengus","27_3_D_32","FI",7466.14,NA
2018,126425,"Sprattus sprattus","27_3_D_24","FI",81.042,NA
2018,126425,"Sprattus sprattus","27_3_D_25","FI",190.88,NA
2018,126425,"Sprattus sprattus","27_3_D_26","FI",1231.5,NA
2018,126425,"Sprattus sprattus","27_3_D_27","FI",341.864,NA
2018,126425,"Sprattus sprattus","27_3_D_28_2","FI",2176.62,NA
2018,126425,"Sprattus sprattus","27_3_D_29","FI",7048.92,NA
2018,126425,"Sprattus sprattus","27_3_D_30","FI",2007.41,NA
2018,126425,"Sprattus sprattus","27_3_D_31","FI",10.908,NA
2018,126425,"Sprattus sprattus","27_3_D_32","FI",3325.52,NA
2018,126436,"Gadus morhua","27_3_D_24","FI",0.466,NA
2018,126436,"Gadus morhua","27_3_D_25","FI",1.863,NA
2018,126436,"Gadus morhua","27_3_D_26","FI",1.748,NA
2018,126436,"Gadus morhua","27_3_D_28_2","FI",1.034,NA
2018,126436,"Gadus morhua","27_3_D_29","FI",52.807,NA
2018,126436,"Gadus morhua","27_3_D_30","FI",0.17,NA
2018,126436,"Gadus morhua","27_3_D_31","FI",0.05,NA
2018,127186,"Salmo salar","27_3_D_29","FI",41.321,NA
2018,127186,"Salmo salar","27_3_D_30","FI",80.207,NA
2018,127186,"Salmo salar","27_3_D_31","FI",128.507,NA
2018,127186,"Salmo salar","27_3_D_32","FI",51.446,NA
2018,127187,"Salmo trutta","27_3_D_29","FI",16.071,NA
2018,127187,"Salmo trutta","27_3_D_30","FI",185.498,NA
2018,127187,"Salmo trutta","27_3_D_31","FI",18.026,NA
2018,127187,"Salmo trutta","27_3_D_32","FI",36.461,NA
2018,105865,"Amblyraja radiata","27_1_B","DE",0.72,NA
2018,105865,"Amblyraja radiata","27_2_B_2","DE",0.12,NA
2018,105883,"Raja clavata","27_4_B","DE",16.759,NA
2018,105883,"Raja clavata","27_4_C","DE",16.147,NA
2018,105887,"Raja montagui","27_4_B","DE",5.243,NA
2018,105887,"Raja montagui","27_4_C","DE",6.498,NA
2018,107254,"Nephrops norvegicus","27_4_B","DE",549.747,0.782
2018,107254,"Nephrops norvegicus","27_4_C","DE",0.2,NA
2018,107254,"Nephrops norvegicus","27_3_A_21","DE",6.039,NA
2018,107649,"Pandalus borealis","27_3_C_22","DE",0.245,NA
2018,107649,"Pandalus borealis","27_3_D_24","DE",0.006,NA
2018,125909,"Ammodytes","27_4_B","DE",5873.39,NA
2018,125909,"Ammodytes","27_4_C","DE",64.243,NA
2018,126122,"Lepidorhombus","27_4_B","DE",1.121,NA
2018,126281,"Anguilla anguilla","27_3_C_22","DE",10.768,NA
2018,126281,"Anguilla anguilla","27_3_D_24","DE",40.496,NA
2018,126281,"Anguilla anguilla","27_3_D_25","DE",0.375,NA
2018,126281,"Anguilla anguilla","27_4_B","DE",2.084,NA
2018,126417,"Clupea harengus","27_2_A_1","DE",1919.07,NA
2018,126417,"Clupea harengus","27_2_A_2","DE",2.575,NA
2018,126417,"Clupea harengus","27_3_C_22","DE",136.323,NA
